"","freq_mean","freq_sd"
"1",0.000409399805241382,4.2215417078599e-06
"2",0.000299323430926157,2.80932360181147e-06
"3",0.000442204660048332,3.36267427499161e-06
"4",0.000287665695807783,2.74625593957599e-06
"5",0.000261979245274668,2.91721807457814e-06
"6",0.000268574725692461,2.76962162135744e-06
"7",0.000255830332828383,2.67370298230649e-06
"8",0.000206953409953781,2.57942992254205e-06
"9",0.000385373836162511,3.2768253791884e-06
"10",0.000358870550779162,3.02449652661652e-06
"11",0.000308938949046477,2.87795072078297e-06
"12",0.000249578233809929,2.83770067530164e-06
"13",0.000227417895322337,2.37623464132021e-06
"14",0.000269027526744258,2.64990503762237e-06
"15",0.000293763669421052,2.80519911697931e-06
"16",0.000243840511893441,2.63457356731607e-06
"17",0.000285909847480822,2.89252187682343e-06
"18",0.000187579875670856,2.17219169548593e-06
"19",0.000284191342415415,2.68223837295649e-06
"20",0.000191387374872724,2.27881586856791e-06
"21",0.000258006603061319,2.73590817471763e-06
"22",0.000233496050112293,2.33496396664785e-06
"23",0.000230507795093296,2.46903149370646e-06
"24",0.000180952657389251,2.36376245075375e-06
"25",0.000254662285074155,2.61843780795097e-06
"26",0.000256336271965574,2.77391114093131e-06
"27",0.00022293012010169,2.58075840409063e-06
"28",0.000172326122079098,2.41645376443078e-06
"29",0.000147104930862551,2.22318712662937e-06
"30",0.000181762833952962,2.43465378695488e-06
"31",0.000294958368425309,3.11643940705122e-06
"32",0.000169220283206376,2.33633700986012e-06
"33",0.00043014407507526,3.10798700751073e-06
"34",0.000269682609998875,2.96040454338545e-06
"35",0.00035103262584964,3.02971043903707e-06
"36",0.000331811693159144,2.93950860618931e-06
"37",0.00029353351992894,2.85606307968669e-06
"38",0.000334632052715772,3.10180504385298e-06
"39",0.000254113728001427,2.87525901497064e-06
"40",0.000270371914262263,2.91480713610741e-06
"41",0.00035518857222686,2.92564838822643e-06
"42",0.000272307309701889,2.92730367279215e-06
"43",0.000148293870886261,2.13216104006354e-06
"44",0.00019900861189728,2.43776455620721e-06
"45",0.000167252974301391,2.25952519814962e-06
"46",0.000210676486967498,2.60745242987896e-06
"47",0.00025859536220578,2.84206020053128e-06
"48",0.000213498025847444,2.44001198737411e-06
"49",0.000198264542293577,2.24708748306065e-06
"50",0.000215644050784721,2.69015710437152e-06
"51",0.00012193469703271,1.84479881036797e-06
"52",0.000206324192686802,2.31319568804079e-06
"53",0.000234395788066789,2.61974929087571e-06
"54",0.000245895671624275,2.65048767714188e-06
"55",0.000240332576059659,2.68315321065115e-06
"56",0.00018489451289953,2.3705297887796e-06
"57",0.000237784507906347,2.32335035534997e-06
"58",0.000273343802171668,2.94018645691985e-06
"59",0.00028659606288277,2.41263858122045e-06
"60",0.00018168413749378,2.12072584188668e-06
"61",0.000167531871030051,2.33833029898441e-06
"62",0.000247392577442025,2.63111255632192e-06
"63",0.000231192624141075,2.87543285524051e-06
"64",0.000219284836014434,2.38921368781958e-06
"65",0.000287626926529959,2.71666350544901e-06
"66",0.000593281535910472,3.23457863686209e-06
"67",0.000444133416678717,2.85449440813412e-06
"68",0.000331759138932898,2.91756193975564e-06
"69",0.000192959646240512,2.0828594455168e-06
"70",0.000303533122190031,2.50364167301343e-06
"71",0.000203076555129858,2.22191946955951e-06
"72",0.000154284355732533,1.97519288434589e-06
"73",0.000271040065399993,2.50652147121834e-06
"74",0.000633607688268079,3.29478557018767e-06
"75",0.000260703777395319,2.76225722181463e-06
"76",0.000230976069482605,2.59359100958983e-06
"77",0.000155504581146843,2.11240131324968e-06
"78",0.0003268027729215,2.88875905520389e-06
"79",0.000256855870503713,1.89444128334822e-06
"80",0.000219764565646062,2.35767532401421e-06
"81",0.000282549348824162,2.64425027976662e-06
"82",0.000290324796343752,2.65262625514584e-06
"83",0.000375127923045124,2.65245948299024e-06
"84",0.000189906323991138,2.16158208559357e-06
"85",0.000242715076515156,2.41168095067851e-06
"86",0.000291468112243902,2.54667424967104e-06
"87",0.000243808007532231,2.53562458581967e-06
"88",0.000160113668953987,2.03597228928224e-06
"89",0.000236399777335541,2.57299537157232e-06
"90",0.000304250997557886,2.54827523673936e-06
"91",0.000203103933261417,2.31419374947574e-06
"92",0.000168783618284413,2.10029869174989e-06
"93",0.000145943180372794,2.12974262443548e-06
"94",0.000198114136008794,2.34618382006439e-06
"95",0.000388308655572681,2.85416416210645e-06
"96",0.000142069514973623,2.09516333810904e-06
"97",0.000279239619033382,2.62841691369351e-06
"98",0.000311320163623232,2.62898350971287e-06
"99",0.000432465712679098,2.92031867974966e-06
"100",0.000291108578779494,2.70518837657517e-06
"101",0.000239545166819474,2.51820032846645e-06
"102",0.000418811009572678,3.28424535352299e-06
"103",0.000229824687022393,2.4495225768656e-06
"104",0.000209588165900914,2.46820375586595e-06
"105",0.00030222939937527,2.88001131136495e-06
"106",0.000395342261129787,2.92261485976515e-06
"107",0.000141989506493695,1.95254304467606e-06
"108",0.000202433432847679,2.38683246912859e-06
"109",0.000119879802223146,1.85019443806981e-06
"110",0.000212433522544695,2.44750311390859e-06
"111",0.000316942868036187,2.44687358364547e-06
"112",0.000161295871965793,2.35781966914164e-06
"113",0.000101251815419531,1.74710009520044e-06
"114",0.000291024004661233,2.4680155251721e-06
"115",7.17744864735172e-05,1.51404080272476e-06
"116",0.000170244233179091,2.19407999426676e-06
"117",0.000164032554859348,2.05053052667653e-06
"118",0.000278788049714545,2.46476307143485e-06
"119",0.000245448856735026,2.60021616083676e-06
"120",0.000128058995591359,2.02549562178627e-06
"121",0.000229735037914552,2.36290472187334e-06
"122",0.000354747805473703,2.92816703939313e-06
"123",0.000327094141298553,2.85823816512683e-06
"124",0.000181374916254269,2.15206631308484e-06
"125",0.000108752122401615,1.8960318737878e-06
"126",0.000296288219858986,2.43075051741058e-06
"127",0.000194346431589829,2.41985756976309e-06
"128",0.000185630702242107,2.35187179548723e-06
"129",0.000452509426234033,3.89093434910069e-06
"130",0.000470948433649206,2.93158686014413e-06
"131",0.00094648153288139,3.6455820908734e-06
"132",0.000342690114188887,2.8748345075766e-06
"133",0.000259821447360636,2.54851986851214e-06
"134",0.000405225293779132,2.92799819219764e-06
"135",0.000340552139613544,3.01125931975981e-06
"136",0.00020987005687986,2.48831160018405e-06
"137",0.000314979435389323,2.98580269952033e-06
"138",0.000455142515520942,3.22379637366651e-06
"139",0.000380534672954229,2.98048344919272e-06
"140",0.000255155893206361,2.77291218021557e-06
"141",0.000275275148801609,2.71804420151315e-06
"142",0.000465167877523541,3.07085579468929e-06
"143",0.000476423899427961,2.57349619269842e-06
"144",0.00032099722385687,3.16645096822898e-06
"145",0.000336028479065917,2.96845583519577e-06
"146",0.000314859798786765,2.61166662895002e-06
"147",0.000587332747434146,3.1888057778948e-06
"148",0.000212996434201703,2.3143647728976e-06
"149",0.00037130423149526,3.33900754094868e-06
"150",0.000416806905726731,3.26315433783107e-06
"151",0.000397000686541878,3.17606665281488e-06
"152",0.000218369486391103,2.4982646779016e-06
"153",0.000280411532618743,2.72343140305552e-06
"154",0.000437980795432435,3.19786973385037e-06
"155",0.000277832114520762,2.52661457108817e-06
"156",0.000226723178896884,2.51799800915264e-06
"157",0.000197024125559714,2.43248398018925e-06
"158",0.000318927980877753,3.02370981451869e-06
"159",0.000654287035800506,3.48022281181875e-06
"160",0.000199578948581508,2.44549988775117e-06
"161",0.000386489113459786,2.92499235818924e-06
"162",0.000417357623241047,3.00768281436092e-06
"163",0.000736635073797483,3.22859146469568e-06
"164",0.000432211132091665,2.96944262235248e-06
"165",0.00025055932350745,2.87071590099206e-06
"166",0.000514646224908937,3.58249286994752e-06
"167",0.000286255530405896,2.81264351409814e-06
"168",0.000248348108235287,2.53645255756498e-06
"169",0.000227197222566315,2.47859018088365e-06
"170",0.000311457648367852,2.51505237046548e-06
"171",8.06761053524379e-05,1.53022120058757e-06
"172",0.00015720732386318,2.17297813142842e-06
"173",0.000168222634199149,2.09742170317667e-06
"174",0.000247910673611467,2.49203182009195e-06
"175",0.000446894632680159,3.23737048042125e-06
"176",0.000188269941374741,2.27694899976486e-06
"177",0.000103464876744782,1.88764491751522e-06
"178",0.000365396248875805,2.83563728615329e-06
"179",8.08716538311065e-05,1.59460740469003e-06
"180",0.000212363232313862,2.37577822229545e-06
